subject,block,backend,sequence_id,eye,frame_offset,frame_idx,unix_ms,face_detected,face_status,roi_status,image_status,error_code,roi_path,source_width,source_height,source_to_roi_affine,roi_to_source_affine,roi_corners_source,normalized_canthi,canthi_source,reference_kind,locator_box_source,reference_points_source,normalized_reference_points,ear,baseline_open_ear,openness,visible_proxy,p80_closed_proxy,visibility_source
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,82,9523,1786791955386,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,82,9523,1786791955386,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,83,9524,1786791955408,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,83,9524,1786791955408,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,84,9525,1786791955455,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,84,9525,1786791955455,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,85,9526,1786791955492,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,85,9526,1786791955492,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,86,9527,1786791955534,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,86,9527,1786791955534,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,87,9528,1786791955565,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,87,9528,1786791955565,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,88,9529,1786791955615,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,88,9529,1786791955615,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,89,9530,1786791955622,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,89,9530,1786791955622,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_right,90,9531,1786791955645,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
sub-011_,1,yunet-span500,sub-011_-s1,eye_left,90,9531,1786791955645,0,no_face,roi_missing,ok,roi_missing,,1920,1080,,,,,,,,,,,,,,,
